Em,IDSessao,Pedido,IP,Pageviews
03/05/2017 05:53:00,2090734365,,"131.253.25.128",0
03/05/2017 05:51:00,2090733955,,"157.55.39.105",0
03/05/2017 05:44:00,2090732280,,"191.223.246.7",1
03/05/2017 05:28:00,2090728061,,"157.55.39.105",0
03/05/2017 05:23:00,2090727122,,"66.249.64.210",0
03/05/2017 05:22:00,2090726666,,"157.55.39.11",0
03/05/2017 05:19:00,2090726041,,"65.55.210.55",0
03/05/2017 05:14:00,2090724892,,"40.77.167.37",0
03/05/2017 05:11:00,2090724246,,"40.77.167.37",0
03/05/2017 05:08:00,2090723383,,"40.77.167.37",0
03/05/2017 05:00:00,2090721663,,"207.46.13.11",0
03/05/2017 04:54:00,2090719720,,"207.46.13.11",0
03/05/2017 04:50:00,2090718833,,"157.55.39.11",0
03/05/2017 04:50:00,2090718787,,"54.236.1.14",0
03/05/2017 04:50:00,2090718729,,"200.163.205.241",1
03/05/2017 04:39:00,2090715903,,"207.46.13.11",0
03/05/2017 04:36:00,2090715145,,"157.55.39.11",0
03/05/2017 04:35:00,2090714746,,"207.46.13.11",0
03/05/2017 04:31:00,2090713707,,"199.30.25.37",0
03/05/2017 04:31:00,2090713647,,"207.46.13.11",0
03/05/2017 04:27:00,2090712663,,"207.46.13.11",0
03/05/2017 04:23:00,2090711381,,"207.46.13.167",0
03/05/2017 04:21:00,2090710846,,"173.252.88.85",0
03/05/2017 04:21:00,2090710833,,"187.57.36.252",2
03/05/2017 04:21:00,2090710828,,"173.252.88.93",0
03/05/2017 04:20:00,2090710518,,"157.55.39.11",0
03/05/2017 04:19:00,2090710278,,"157.55.39.11",0
03/05/2017 04:13:00,2090708350,,"207.46.13.167",0
03/05/2017 03:39:00,2090700809,,"66.249.64.210",0
03/05/2017 03:39:00,2090700797,,"66.249.64.218",0
03/05/2017 03:39:00,2090700793,,"66.249.64.210",0
03/05/2017 02:54:00,2090692377,,"177.79.27.79",1
03/05/2017 02:54:00,2090692269,,"66.249.64.210",0
03/05/2017 02:53:00,2090692220,,"54.236.1.13",0
03/05/2017 02:53:00,2090692213,,"174.255.209.69",2
03/05/2017 02:34:00,2090688270,,"66.249.64.210",0
03/05/2017 02:25:00,2090686098,,"66.249.64.218",0
03/05/2017 02:23:00,2090685751,,"179.105.244.221",17
03/05/2017 02:22:00,2090685624,,"52.44.254.191",1
03/05/2017 02:22:00,2090685618,,"52.44.254.191",1
03/05/2017 01:58:00,2090679816,,"66.249.64.214",0
03/05/2017 01:08:00,2090667038,,"199.30.24.52",0
03/05/2017 01:08:00,2090667024,,"40.77.167.37",0
03/05/2017 01:00:00,2090664864,,"173.194.94.161",1
03/05/2017 00:58:00,2090664091,,"179.155.247.66",1
03/05/2017 00:56:00,2090663566,,"168.181.48.133",15
03/05/2017 00:38:00,2090658238,,"191.193.203.46",11
03/05/2017 00:37:00,2090657884,,"67.227.147.192",1
03/05/2017 00:36:00,2090657651,,"177.136.168.14",15
03/05/2017 00:34:00,2090657053,,"131.253.25.168",0
03/05/2017 00:32:00,2090656377,,"170.150.49.115",1
03/05/2017 00:30:00,2090655536,,"177.136.168.14",12
03/05/2017 00:25:00,2090653755,,"187.6.243.22",3
03/05/2017 00:24:00,2090653466,,"170.79.87.66",1
03/05/2017 00:19:00,2090651989,,"66.249.64.218",0
03/05/2017 00:18:00,2090651657,,"168.181.108.38",3
03/05/2017 00:13:00,2090649592,,"40.77.167.34",0
03/05/2017 00:06:00,2090647326,,"75.126.10.150",1
02/05/2017 23:50:00,2090641644,,"201.14.2.200",16
02/05/2017 23:47:00,2090640586,,"191.55.251.59",10
02/05/2017 23:47:00,2090640352,,"201.159.84.1",2
02/05/2017 23:44:00,2090639620,,"199.30.24.36",0
02/05/2017 23:40:00,2090637969,,"189.27.61.189",10
02/05/2017 23:38:00,2090637320,,"168.181.51.31",3
02/05/2017 23:34:00,2090635850,,"65.55.210.197",0
02/05/2017 23:33:00,2090635615,,"207.46.13.167",0
02/05/2017 23:33:00,2090635530,,"131.253.25.168",0
02/05/2017 23:33:00,2090635513,,"207.46.13.167",0
02/05/2017 23:32:00,2090635256,,"207.46.13.167",0
02/05/2017 23:32:00,2090635180,,"191.55.237.102",2
02/05/2017 23:29:00,2090633958,,"179.104.5.186",2
02/05/2017 23:27:00,2090632896,,"201.52.131.79",1
02/05/2017 23:25:00,2090632152,,"66.249.64.218",0
02/05/2017 23:24:00,2090631672,,"54.236.1.13",0
02/05/2017 23:24:00,2090631653,,"177.183.32.161",1
02/05/2017 23:22:00,2090630919,,"143.0.57.4",3
02/05/2017 23:20:00,2090630336,,"179.176.96.179",1
02/05/2017 23:20:00,2090630332,,"173.252.88.188",0
02/05/2017 23:20:00,2090630286,,"177.194.64.233",1
02/05/2017 23:14:00,2090627751,,"66.249.64.210",0
02/05/2017 23:10:00,2090626119,,"187.180.179.38",5
02/05/2017 23:07:00,2090624654,,"40.77.167.3",0
02/05/2017 23:06:00,2090624112,,"168.181.108.38",0
02/05/2017 23:04:00,2090623233,,"177.36.4.173",1
02/05/2017 23:03:00,2090622970,,"177.6.73.67",2
02/05/2017 23:02:00,2090622423,,"177.37.252.171",0
02/05/2017 23:02:00,2090622183,,"177.13.225.39",4
02/05/2017 23:01:00,2090621758,,"168.181.108.38",2
02/05/2017 22:57:00,2090619802,,"179.104.39.101",14
02/05/2017 22:43:00,2090613260,,"199.30.24.36",0
02/05/2017 22:38:00,2090610921,,"191.55.24.97",29
02/05/2017 22:37:00,2090610176,,"177.41.171.156",2
02/05/2017 22:37:00,2090610018,,"177.179.218.160",1
02/05/2017 22:36:00,2090609605,,"40.77.167.34",0
02/05/2017 22:34:00,2090608296,,"168.181.108.38",1
02/05/2017 22:33:00,2090607318,,"65.55.210.197",0
02/05/2017 22:32:00,2090607234,,"40.77.167.3",0
02/05/2017 22:32:00,2090606988,,"131.161.142.35",5
02/05/2017 22:32:00,2090606801,,"66.249.64.210",0
02/05/2017 22:27:00,2090602705,,"177.137.192.206",3
02/05/2017 22:18:00,2090597874,,"177.79.46.220",1
02/05/2017 22:17:00,2090597349,,"187.58.34.82",2
02/05/2017 22:12:00,2090594326,,"179.198.148.206",8
02/05/2017 22:08:00,2090592703,,"191.32.113.71",2
02/05/2017 22:07:00,2090592009,,"65.55.210.150",0
02/05/2017 22:06:00,2090591510,,"186.116.198.249",1
02/05/2017 22:06:00,2090591468,,"54.236.1.11",0
02/05/2017 22:00:00,2090588318,,"131.221.22.19",2
02/05/2017 21:58:00,2090587755,,"187.20.242.247",1
02/05/2017 21:51:00,2090584196,,"186.205.121.97",5
02/05/2017 21:49:00,2090583425,,"152.251.235.203",2
02/05/2017 21:45:00,2090581540,,"191.55.210.111",2
02/05/2017 21:43:00,2090580673,,"191.241.163.11",29
02/05/2017 21:41:00,2090579541,,"179.126.226.215",1
02/05/2017 21:39:00,2090578404,,"177.11.92.122",2
02/05/2017 21:35:00,2090576474,,"152.250.239.113",6
02/05/2017 21:34:00,2090575932,,"187.84.6.77",1
02/05/2017 21:33:00,2090575252,,"207.46.13.186",0
02/05/2017 21:33:00,2090575247,,"207.46.13.186",0
02/05/2017 21:24:00,2090570757,,"200.140.180.63",4
02/05/2017 21:24:00,2090570740,,"66.249.64.218",0
02/05/2017 21:23:00,2090569823,,"168.228.157.214",2
02/05/2017 21:20:00,2090568792,,"40.77.167.134",0
02/05/2017 21:16:00,2090566690,,"201.24.146.224",6
02/05/2017 21:12:00,2090563868,,"54.236.1.13",0
02/05/2017 21:12:00,2090563858,,"201.34.215.22",1
02/05/2017 21:10:00,2090562980,,"179.97.5.62",5
02/05/2017 21:09:00,2090562511,,"187.180.179.43",8
02/05/2017 21:05:00,2090560753,,"65.55.210.150",0
02/05/2017 21:04:00,2090560073,,"191.50.215.228",7
02/05/2017 21:03:00,2090559768,,"65.55.210.3",0
02/05/2017 21:02:00,2090559159,,"66.249.64.218",0
02/05/2017 21:01:00,2090558634,,"191.54.220.20",1
02/05/2017 21:00:00,2090558198,,"66.249.64.214",0
02/05/2017 20:55:00,2090555458,,"191.172.165.131",12
02/05/2017 20:54:00,2090555154,,"199.30.25.99",0
02/05/2017 20:51:00,2090553612,,"66.249.64.218",0
02/05/2017 20:47:00,2090551612,,"152.238.115.156",7
02/05/2017 20:45:00,2090550680,,"177.166.233.159",1
02/05/2017 20:43:00,2090549778,,"170.81.92.3",0
02/05/2017 20:43:00,2090549763,,"170.81.92.3",1
02/05/2017 20:39:00,2090547917,,"191.243.82.177",0
02/05/2017 20:38:00,2090547440,,"66.249.64.210",0
02/05/2017 20:34:00,2090545273,,"40.77.167.0",0
02/05/2017 20:34:00,2090545247,,"40.77.167.136",0
02/05/2017 20:34:00,2090544792,,"177.205.23.231",7
02/05/2017 20:31:00,2090543573,,"157.55.39.52",0
02/05/2017 20:30:00,2090543058,,"201.13.57.164",14
02/05/2017 20:28:00,2090542378,,"40.77.167.136",0
02/05/2017 20:28:00,2090542315,,"207.46.13.186",0
02/05/2017 20:28:00,2090542288,,"207.46.13.186",0
02/05/2017 20:27:00,2090541819,,"207.46.13.186",0
02/05/2017 20:26:00,2090541204,,"207.46.13.186",0
02/05/2017 20:26:00,2090541186,,"207.46.13.186",0
02/05/2017 20:23:00,2090539682,,"168.196.128.148",3
02/05/2017 20:22:00,2090539019,,"40.77.167.0",0
02/05/2017 20:20:00,2090538188,,"66.249.64.218",0
02/05/2017 20:17:00,2090536612,,"66.249.64.218",0
02/05/2017 20:14:00,2090535281,,"54.236.1.11",0
02/05/2017 20:13:00,2090535009,,"187.53.88.35",10
02/05/2017 20:09:00,2090533166,,"177.79.30.231",2
02/05/2017 20:09:00,2090532913,,"168.194.173.254",3
02/05/2017 20:08:00,2090532595,,"179.178.243.122",2
02/05/2017 20:08:00,2090532412,,"168.194.173.254",1
02/05/2017 20:07:00,2090532337,,"187.94.16.28",58
02/05/2017 20:01:00,2090529422,,"66.249.64.210",0
02/05/2017 20:01:00,2090529419,,"186.237.159.228",1
02/05/2017 19:59:00,2090528470,,"152.238.115.156",1
02/05/2017 19:53:00,2090525229,,"54.236.1.11",0
02/05/2017 19:52:00,2090524623,,"168.181.48.126",11
02/05/2017 19:47:00,2090522347,,"40.77.167.136",0
02/05/2017 19:44:00,2090521266,,"40.77.167.136",0
02/05/2017 19:44:00,2090521013,,"177.158.194.39",61
02/05/2017 19:43:00,2090520500,,"179.108.219.4",3
02/05/2017 19:42:00,2090519931,,"179.176.116.113",2
02/05/2017 19:41:00,2090519733,,"201.40.9.144",10
02/05/2017 19:40:00,2090519433,,"170.83.169.2",8
02/05/2017 19:40:00,2090519387,,"177.124.182.193",3
02/05/2017 19:40:00,2090519122,,"179.178.243.122",1
02/05/2017 19:37:00,2090518080,,"179.219.221.214",4
02/05/2017 19:29:00,2090514116,,"40.77.167.136",0
02/05/2017 19:29:00,2090514089,,"40.77.167.136",0
02/05/2017 19:27:00,2090513090,,"207.46.13.186",0
02/05/2017 19:24:00,2090511914,,"177.11.254.2",1
02/05/2017 19:23:00,2090511561,,"179.85.234.48",14
02/05/2017 19:22:00,2090511090,,"187.55.26.166",5
02/05/2017 19:22:00,2090510894,,"66.249.64.210",0
02/05/2017 19:19:00,2090509491,,"177.11.254.2",1
02/05/2017 19:15:00,2090508015,,"186.234.253.55",12
02/05/2017 19:15:00,2090507960,,"200.223.59.206",1
02/05/2017 19:07:00,2090504330,,"40.77.167.6",0
02/05/2017 18:57:00,2090499417,,"201.2.178.60",2
02/05/2017 18:53:00,2090497396,,"177.132.242.45",4
02/05/2017 18:46:00,2090494517,,"177.20.170.171",4
02/05/2017 18:46:00,2090494108,,"187.80.222.7",2
02/05/2017 18:43:00,2090492684,,"170.245.108.11",1
02/05/2017 18:41:00,2090492120,,"191.133.12.77",18
02/05/2017 18:41:00,2090491801,,"189.54.145.145",2
02/05/2017 18:31:00,2090486932,,"186.237.159.228",1
02/05/2017 18:30:00,2090486885,,"186.237.159.228",1
02/05/2017 18:30:00,2090486835,,"186.237.159.228",1
02/05/2017 18:30:00,2090486764,,"186.237.159.228",1
02/05/2017 18:30:00,2090486663,,"186.237.159.228",1
02/05/2017 18:30:00,2090486661,,"186.237.159.228",1
02/05/2017 18:18:00,2090480746,,"179.110.170.244",1
02/05/2017 18:14:00,2090479324,,"189.89.218.8",11
02/05/2017 18:10:00,2090477481,,"186.210.232.35",3
02/05/2017 18:09:00,2090477013,,"207.46.13.186",0
02/05/2017 18:09:00,2090476865,,"189.18.23.70",9
02/05/2017 18:07:00,2090476232,,"207.46.13.186",0
02/05/2017 18:02:00,2090473912,,"200.161.110.104",5
02/05/2017 18:02:00,2090473700,,"168.194.161.125",2
02/05/2017 18:01:00,2090473255,,"66.249.64.210",0
02/05/2017 17:55:00,2090470193,,"173.252.90.87",0
02/05/2017 17:55:00,2090470129,,"189.91.239.101",1
02/05/2017 17:55:00,2090469798,,"177.39.171.109",4
02/05/2017 17:54:00,2090469392,,"177.75.147.130",4
02/05/2017 17:52:00,2090468062,,"179.254.229.56",13
02/05/2017 17:50:00,2090467327,,"66.249.64.210",0
02/05/2017 17:50:00,2090467306,,"66.249.64.214",0
02/05/2017 17:50:00,2090467274,,"66.249.64.218",0
02/05/2017 17:44:00,2090464218,,"177.190.73.81",3
02/05/2017 17:44:00,2090464097,,"54.236.1.11",0
02/05/2017 17:44:00,2090464094,,"54.236.1.11",0
02/05/2017 17:44:00,2090464074,,"190.78.6.23",0
02/05/2017 17:44:00,2090464068,,"190.78.6.23",0
02/05/2017 17:40:00,2090462208,,"31.13.113.194",1
02/05/2017 17:40:00,2090462192,,"66.220.151.90",0
02/05/2017 17:40:00,2090462133,,"66.102.7.200",2
02/05/2017 17:39:00,2090461943,,"186.237.159.228",4
02/05/2017 17:35:00,2090459857,,"177.107.125.234",10
02/05/2017 17:31:00,2090457643,,"177.66.249.145",2
02/05/2017 17:27:00,2090455614,,"200.18.121.201",1
02/05/2017 17:27:00,2090455318,,"131.108.75.22",0
02/05/2017 17:27:00,2090455272,,"66.249.64.214",0
02/05/2017 17:25:00,2090454547,,"200.140.190.123",1
02/05/2017 17:25:00,2090454421,,"138.204.134.158",1
02/05/2017 17:25:00,2090454418,,"138.204.134.158",8
02/05/2017 17:25:00,2090454319,,"187.99.53.24",1
02/05/2017 17:08:00,2090444634,,"191.53.224.44",3
02/05/2017 17:06:00,2090443304,,"177.179.140.166",1
02/05/2017 17:00:00,2090440205,,"200.0.102.2",16
02/05/2017 16:56:00,2090438145,,"201.25.190.10",1
02/05/2017 16:56:00,2090438003,,"186.237.159.228",5
02/05/2017 16:56:00,2090437712,,"177.190.197.10",1
02/05/2017 16:54:00,2090436582,,"189.40.72.228",4
02/05/2017 16:52:00,2090435161,,"200.150.122.202",10
02/05/2017 16:52:00,2090435159,,"200.150.122.202",5
02/05/2017 16:50:00,2090434138,,"186.224.230.158",34
02/05/2017 16:45:00,2090430705,,"173.252.90.242",0
02/05/2017 16:45:00,2090430694,,"186.237.33.23",2
02/05/2017 16:45:00,2090430659,,"173.252.90.230",0
02/05/2017 16:44:00,2090430271,,"186.233.20.122",15
02/05/2017 16:42:00,2090428855,,"189.107.41.231",3
02/05/2017 16:41:00,2090428593,,"179.215.178.156",4
02/05/2017 16:38:00,2090426856,,"40.77.167.101",0
02/05/2017 16:37:00,2090426325,,"187.49.28.25",10
02/05/2017 16:35:00,2090424807,,"54.236.1.13",0
02/05/2017 16:33:00,2090423581,,"168.227.199.156",65
02/05/2017 16:32:00,2090422932,,"177.207.209.107",3
02/05/2017 16:10:00,2090410406,,"66.249.64.214",0
02/05/2017 16:06:00,2090407881,,"132.255.161.132",2
02/05/2017 16:04:00,2090406768,,"66.249.64.210",0
02/05/2017 15:56:00,2090402199,,"200.198.58.20",25
02/05/2017 15:56:00,2090401977,,"40.77.167.6",0
02/05/2017 15:55:00,2090401285,,"200.140.190.123",40
02/05/2017 15:52:00,2090399663,,"186.237.159.228",10
02/05/2017 15:52:00,2090399473,,"40.77.167.7",0
02/05/2017 15:52:00,2090399331,,"177.191.95.162",2
02/05/2017 15:51:00,2090398647,,"187.14.157.114",0
02/05/2017 15:47:00,2090395388,,"66.249.64.214",0
02/05/2017 15:44:00,2090393427,,"168.232.175.215",2
02/05/2017 15:43:00,2090392877,,"200.201.3.43",10
02/05/2017 15:35:00,2090388222,,"54.236.1.13",0
02/05/2017 15:34:00,2090387373,,"186.237.159.228",5
02/05/2017 15:29:00,2090384617,,"186.237.159.228",9
02/05/2017 15:28:00,2090384104,,"40.77.167.87",0
02/05/2017 15:27:00,2090383302,,"189.58.168.62",83
02/05/2017 15:26:00,2090382614,,"168.181.48.232",1
02/05/2017 15:23:00,2090380990,,"187.94.16.28",1
02/05/2017 15:22:00,2090380777,,"40.77.167.87",0
02/05/2017 15:21:00,2090380098,,"201.93.19.134",10
02/05/2017 15:19:00,2090378989,,"138.204.134.158",4
02/05/2017 15:16:00,2090377370,,"138.59.220.250",2
02/05/2017 15:15:00,2090376742,,"186.237.159.228",6
02/05/2017 15:13:00,2090375184,,"66.249.64.210",0
02/05/2017 15:10:00,2090373513,,"66.249.64.218",0
02/05/2017 15:08:00,2090372519,,"54.236.1.11",0
02/05/2017 15:06:00,2090371657,,"42.146.33.75",1
02/05/2017 15:03:00,2090369695,,"200.201.175.66",1
02/05/2017 15:01:00,2090368892,,"186.237.159.228",1
02/05/2017 14:59:00,2090367809,,"179.157.137.147",1
02/05/2017 14:54:00,2090364756,,"200.198.58.54",10
02/05/2017 14:54:00,2090364212,,"200.198.58.25",1
02/05/2017 14:52:00,2090363084,,"187.63.79.251",24
02/05/2017 14:52:00,2090362968,,"177.85.165.137",30
02/05/2017 14:52:00,2090362941,,"201.94.186.59",15
02/05/2017 14:44:00,2090357341,,"152.246.193.13",33
02/05/2017 14:43:00,2090357185,,"54.236.1.13",0
02/05/2017 14:43:00,2090357163,,"179.182.205.57",3
02/05/2017 14:39:00,2090354475,,"179.85.230.249",3
02/05/2017 14:37:00,2090353088,,"186.237.159.228",5
02/05/2017 14:36:00,2090352511,,"66.249.64.202",0
02/05/2017 14:35:00,2090352140,,"200.0.102.2",4
02/05/2017 14:34:00,2090351755,,"152.246.193.13",2
02/05/2017 14:26:00,2090347847,,"189.9.19.216",1
02/05/2017 14:24:00,2090346887,,"186.237.159.228",34
02/05/2017 14:23:00,2090346288,,"186.237.159.228",17
02/05/2017 14:22:00,2090345516,,"66.249.64.218",0
02/05/2017 14:19:00,2090344278,,"179.208.190.221",1
02/05/2017 14:18:00,2090343662,,"66.249.64.214",0
02/05/2017 14:17:00,2090343118,,"66.249.83.150",0
02/05/2017 14:14:00,2090341258,,"207.46.13.98",0
02/05/2017 14:12:00,2090339978,,"168.90.225.39",2
02/05/2017 14:10:00,2090338945,,"66.249.64.218",0
02/05/2017 14:09:00,2090338664,,"186.225.180.95",7
02/05/2017 14:06:00,2090336321,,"186.216.157.40",11
02/05/2017 14:04:00,2090335261,,"66.249.64.202",0
02/05/2017 14:03:00,2090334934,,"189.44.225.227",26
02/05/2017 14:01:00,2090334185,,"201.17.159.0",0
02/05/2017 13:55:00,2090330601,,"66.249.64.214",0
02/05/2017 13:55:00,2090330504,,"186.237.159.228",11
02/05/2017 13:52:00,2090328893,,"200.150.122.202",13
02/05/2017 13:40:00,2090321594,,"66.220.151.91",1
02/05/2017 13:40:00,2090321570,,"186.237.159.228",5
02/05/2017 13:38:00,2090320734,,"186.193.247.17",5
02/05/2017 13:36:00,2090319647,,"191.54.247.78",1
02/05/2017 13:36:00,2090319439,,"179.185.88.239",1
02/05/2017 13:29:00,2090316187,,"179.109.33.6",1
02/05/2017 13:26:00,2090314618,,"200.225.206.1",1
02/05/2017 13:23:00,2090313152,,"207.46.13.98",0
02/05/2017 13:22:00,2090312878,,"201.55.144.98",1
02/05/2017 13:20:00,2090311960,,"177.133.31.207",1
02/05/2017 13:20:00,2090311914,,"65.55.210.72",0
02/05/2017 13:19:00,2090311290,,"186.216.250.129",2
02/05/2017 13:19:00,2090311278,,"179.85.234.48",9
02/05/2017 13:18:00,2090310819,,"157.55.39.147",0
02/05/2017 13:17:00,2090310440,,"40.77.167.6",0
02/05/2017 13:16:00,2090309730,,"191.53.232.176",9
02/05/2017 13:14:00,2090308327,,"54.236.1.11",0
02/05/2017 13:13:00,2090308285,,"201.47.211.253",2
02/05/2017 13:13:00,2090308230,,"187.51.5.2",1
02/05/2017 13:11:00,2090306863,,"173.252.124.124",1
02/05/2017 13:07:00,2090304690,,"177.79.29.158",2
02/05/2017 13:05:00,2090303349,,"186.230.21.208",11
02/05/2017 13:04:00,2090302819,,"54.236.1.13",0
02/05/2017 13:03:00,2090302486,,"191.18.120.133",2
02/05/2017 12:55:00,2090298357,,"54.236.1.13",0
02/05/2017 12:52:00,2090296793,,"189.45.91.197",1
02/05/2017 12:51:00,2090296551,,"191.54.204.60",171
02/05/2017 12:50:00,2090295704,,"66.220.156.150",1
02/05/2017 12:49:00,2090295371,,"66.249.64.210",0
02/05/2017 12:48:00,2090294759,,"191.33.219.33",1
02/05/2017 12:47:00,2090294405,,"201.39.2.194",12
02/05/2017 12:43:00,2090291912,,"186.232.185.134",0
02/05/2017 12:42:00,2090291327,,"40.77.167.117",0
02/05/2017 12:39:00,2090289643,,"191.33.201.144",1
02/05/2017 12:38:00,2090289370,,"191.240.146.2",3
02/05/2017 12:33:00,2090286287,,"186.232.185.134",14
02/05/2017 12:31:00,2090285103,,"177.79.41.215",0
02/05/2017 12:30:00,2090284950,,"177.101.83.12",68
02/05/2017 12:29:00,2090284450,,"201.54.96.110",1
02/05/2017 12:25:00,2090282426,,"177.107.176.22",10
02/05/2017 12:24:00,2090281686,,"170.233.157.235",54
02/05/2017 12:22:00,2090281039,,"170.247.157.86",3
02/05/2017 12:18:00,2090278812,,"66.249.64.210",0
02/05/2017 12:13:00,2090276226,,"66.249.64.214",0
02/05/2017 12:11:00,2090274858,,"157.55.39.147",0
02/05/2017 12:08:00,2090273481,,"66.249.64.218",0
02/05/2017 12:06:00,2090272552,,"52.44.254.191",1
02/05/2017 12:06:00,2090272534,,"52.44.254.191",1
02/05/2017 12:02:00,2090269731,,"54.236.1.14",0
02/05/2017 12:00:00,2090269206,,"138.117.118.198",16
02/05/2017 12:00:00,2090268962,,"191.253.70.216",2
02/05/2017 12:00:00,2090268943,,"186.219.251.44",92
02/05/2017 12:00:00,2090268852,,"66.249.64.214",0
02/05/2017 11:55:00,2090265558,,"200.0.102.2",8
02/05/2017 11:54:00,2090265426,,"186.234.253.55",3
02/05/2017 11:50:00,2090262775,,"200.228.16.220",1
02/05/2017 11:41:00,2090257934,,"157.55.39.147",0
02/05/2017 11:37:00,2090255010,,"199.30.24.183",0
02/05/2017 11:36:00,2090254232,,"66.249.64.218",0
02/05/2017 11:35:00,2090253847,,"189.15.134.88",3
02/05/2017 11:30:00,2090250816,,"170.238.93.218",1
02/05/2017 11:27:00,2090248727,,"66.249.64.210",0
02/05/2017 11:24:00,2090247091,,"54.236.1.14",0
02/05/2017 11:21:00,2090245128,,"177.52.102.122",7
02/05/2017 11:19:00,2090243876,,"40.77.167.46",0
02/05/2017 11:19:00,2090243850,,"179.217.98.27",18
02/05/2017 11:18:00,2090243607,,"66.249.64.214",0
02/05/2017 11:18:00,2090243334,,"54.236.1.13",0
02/05/2017 11:17:00,2090243155,,"201.55.111.98",1
02/05/2017 11:09:00,2090237931,,"157.55.12.68",0
02/05/2017 11:08:00,2090237610,,"207.46.13.135",0
02/05/2017 11:02:00,2090234161,,"187.3.151.164",5
02/05/2017 11:00:00,2090233322,,"201.48.230.34",13
02/05/2017 10:58:00,2090231940,,"187.39.202.91",13
02/05/2017 10:57:00,2090231586,,"186.237.159.228",6
02/05/2017 10:57:00,2090231283,,"177.125.119.61",5
02/05/2017 10:56:00,2090231103,,"200.233.109.241",16
02/05/2017 10:56:00,2090230984,,"177.85.165.137",32
02/05/2017 10:55:00,2090230137,,"66.249.64.210",0
02/05/2017 10:55:00,2090230075,,"66.249.64.210",0
02/05/2017 10:55:00,2090230025,,"66.249.64.218",0
02/05/2017 10:51:00,2090228061,,"54.236.1.14",0
02/05/2017 10:50:00,2090227426,,"66.249.64.210",0
02/05/2017 10:46:00,2090225375,,"177.79.34.114",2
02/05/2017 10:42:00,2090223553,,"201.79.21.95",8
02/05/2017 10:37:00,2090221104,,"200.0.102.2",25
02/05/2017 10:35:00,2090220091,,"199.30.24.183",0
02/05/2017 10:35:00,2090220031,,"157.55.39.147",0
